image,score_new_minus_old,old_crack_epe_px,new_crack_epe_px,delta_crack_epe_px_positive_is_better,old_global_epe_px,new_global_epe_px,delta_global_epe_px_positive_is_better,old_warp_crack_dice,new_warp_crack_dice,delta_warp_crack_dice_positive_is_better,old_crack_edge_fidelity,new_crack_edge_fidelity,delta_crack_edge_fidelity_positive_is_better,old_global_edge_fidelity,new_global_edge_fidelity,delta_global_edge_fidelity_positive_is_better,old_folding_rate,new_folding_rate,delta_folding_rate_positive_is_better,old_crack_ratio,new_crack_ratio,joint_failure_score
crack0001_00.png,2.8383129596710206,107.06327819824219,105.11248779296875,1.9507904052734375,116.32959747314453,112.90878295898438,3.4208145141601562,0.23110352456569672,0.21573001146316528,-0.015373513102531433,0.4455627202987671,0.4635399580001831,0.017977237701416016,0.42502766847610474,0.4394819736480713,0.014454305171966553,0.5922683477401733,0.5915186405181885,0.0007497072219848633,0.20257893204689026,0.20257893204689026,116.83481621742249
crack0001_01.png,6.498159646987915,127.39981842041016,124.08488464355469,3.3149337768554688,114.37675476074219,110.99090576171875,3.3858489990234375,0.22032485902309418,0.23274919390678406,0.01242433488368988,0.3592250943183899,0.37164413928985596,0.012419044971466064,0.34999406337738037,0.36784452199935913,0.01785045862197876,0.5914456248283386,0.5829911828041077,0.008454442024230957,0.22484156489372253,0.22484156489372253,136.18068498373032
crack0001_02.png,5.605391120910644,108.73480987548828,106.05683898925781,2.6779708862304688,116.01022338867188,113.3348388671875,2.675384521484375,0.1886286437511444,0.21118983626365662,0.022561192512512207,0.25660765171051025,0.2543529272079468,-0.0022547245025634766,0.2970413565635681,0.30864423513412476,0.01160287857055664,0.588819682598114,0.5852556824684143,0.003564000129699707,0.1662106215953827,0.1662106215953827,119.63089311122894
crack0001_03.png,1.5204049110412599,106.18064880371094,105.71255493164062,0.4680938720703125,115.2192611694336,113.80814361572266,1.4111175537109375,0.2691129446029663,0.26468774676322937,-0.0044251978397369385,0.38600510358810425,0.40097755193710327,0.014972448348999023,0.37951135635375977,0.3867253065109253,0.007213950157165527,0.5897077918052673,0.5836332440376282,0.00607454776763916,0.2581266462802887,0.2581266462802887,113.65364873409271
crack0001_04.png,5.115515518188476,102.5417709350586,99.86181640625,2.6799545288085938,114.76811218261719,111.44498443603516,3.3231277465820312,0.21802954375743866,0.2318219691514969,0.013792425394058228,0.37676310539245605,0.37728583812713623,0.0005227327346801758,0.38356679677963257,0.3902434706687927,0.006676673889160156,0.5893233418464661,0.5897731781005859,-0.00044983625411987305,0.19837027788162231,0.19837027788162231,111.71094816923141
crack0001_05.png,2.645364856719971,114.83622741699219,112.34788513183594,2.48834228515625,109.23800659179688,107.69940185546875,1.538604736328125,0.2826821208000183,0.28030091524124146,-0.0023812055587768555,0.40561527013778687,0.3971909284591675,-0.008424341678619385,0.361086368560791,0.36685556173324585,0.005769193172454834,0.5883621573448181,0.5866358876228333,0.0017262697219848633,0.2655094861984253,0.2655094861984253,120.3084876537323
crack0001_06.png,4.333212232589721,116.65460968017578,114.69264221191406,1.9619674682617188,114.59197998046875,112.12110137939453,2.4708786010742188,0.22705595195293427,0.24545219540596008,0.018396243453025818,0.4717210531234741,0.46735942363739014,-0.004361629486083984,0.47579771280288696,0.47952765226364136,0.0037299394607543945,0.5860053896903992,0.5838639140129089,0.0021414756774902344,0.15343789756298065,0.15343789756298065,125.49048441648483
crack0001_07.png,12.416383838653564,108.18669891357422,100.24010467529297,7.94659423828125,119.44905090332031,112.30039978027344,7.148651123046875,0.23280233144760132,0.25193068385124207,0.019128352403640747,0.4559316635131836,0.4574372172355652,0.0015055537223815918,0.4029868245124817,0.40758049488067627,0.00459367036819458,0.594925045967102,0.594429075717926,0.0004959702491760254,0.24245218932628632,0.24245218932628632,114.0422637462616
crack0001_08.png,-0.45866975784301756,113.23128509521484,113.27913665771484,-0.0478515625,112.48297119140625,111.60435485839844,0.8786163330078125,0.3272099494934082,0.3166045844554901,-0.01060536503791809,0.4955359697341919,0.4971941113471985,0.0016581416130065918,0.4707939028739929,0.47632330656051636,0.0055294036865234375,0.5859938263893127,0.5854978561401367,0.0004959702491760254,0.16685649752616882,0.16685649752616882,117.69868886470795
crack0001_09.png,4.357301330566406,100.05143737792969,99.91950988769531,0.131927490234375,112.868896484375,110.819580078125,2.04931640625,0.24835723638534546,0.28160855174064636,0.0332513153553009,0.4136962294578552,0.42635631561279297,0.012660086154937744,0.41699010133743286,0.4464038610458374,0.02941375970840454,0.5918454527854919,0.5858669877052307,0.0059784650802612305,0.2565203905105591,0.2565203905105591,108.75785756111145
crack0002_00.png,1.2764727592468261,110.10749053955078,108.9613265991211,1.1461639404296875,113.41649627685547,112.73411560058594,0.6823806762695312,0.288259893655777,0.2866629660129547,-0.0015969276428222656,0.20960432291030884,0.20272690057754517,-0.006877422332763672,0.26824629306793213,0.27159368991851807,0.0033473968505859375,0.5878546833992004,0.5813494920730591,0.006505191326141357,0.10501857101917267,0.10501857101917267,115.84881794452667
crack0002_01.png,5.035436916351318,131.79144287109375,129.69857788085938,2.092864990234375,124.76530456542969,121.67079162597656,3.094512939453125,0.26645147800445557,0.2845332622528076,0.01808178424835205,0.3001323938369751,0.30174756050109863,0.0016151666641235352,0.38285261392593384,0.38799935579299927,0.00514674186706543,0.5934832692146301,0.5886428356170654,0.004840433597564697,0.13827738165855408,0.13827738165855408,138.49725246429443
crack0002_02.png,2.5832014083862305,120.4738540649414,118.56031036376953,1.913543701171875,117.61566162109375,117.03117370605469,0.5844879150390625,0.3406015932559967,0.348377525806427,0.007775932550430298,0.3555225729942322,0.3455347418785095,-0.009987831115722656,0.3688989281654358,0.3584787845611572,-0.010420143604278564,0.5930334329605103,0.5877009034156799,0.005332529544830322,0.1288696974515915,0.1288696974515915,122.80232393741608
crack0002_03.png,1.7148303031921386,119.36873626708984,117.66973876953125,1.6989974975585938,119.77029418945312,117.95265197753906,1.8176422119140625,0.3085334300994873,0.3073754906654358,-0.0011579394340515137,0.3344493508338928,0.31485164165496826,-0.01959770917892456,0.4216380715370178,0.4143281579017639,-0.007309913635253906,0.5946404933929443,0.5905075073242188,0.004132986068725586,0.11817693710327148,0.11817693710327148,123.86232781410217
