image,score_new_minus_old,old_crack_epe_px,new_crack_epe_px,delta_crack_epe_px_positive_is_better,old_global_epe_px,new_global_epe_px,delta_global_epe_px_positive_is_better,old_warp_crack_dice,new_warp_crack_dice,delta_warp_crack_dice_positive_is_better,old_crack_edge_fidelity,new_crack_edge_fidelity,delta_crack_edge_fidelity_positive_is_better,old_global_edge_fidelity,new_global_edge_fidelity,delta_global_edge_fidelity_positive_is_better,old_folding_rate,new_folding_rate,delta_folding_rate_positive_is_better,old_crack_ratio,new_crack_ratio,joint_failure_score
crack0056_03.png,206.34132080078126,237.78219604492188,88.48965454101562,149.29254150390625,213.52377319335938,116.50691223144531,97.01686096191406,0.18826794624328613,0.43732181191444397,0.24905386567115784,0.0,0.0,0.0,0.1163451075553894,0.023328959941864014,-0.09301614761352539,0.5483852624893188,0.5904421210289001,-0.0420568585395813,0.10096940398216248,0.10096940398216248,175.4575333595276
crack0041_07.png,164.89337677955626,238.57809448242188,116.48338317871094,122.09471130371094,209.15847778320312,112.11852264404297,97.03995513916016,0.19820238649845123,0.2568262815475464,0.058623895049095154,0.35952168703079224,0.38425928354263306,0.02473759651184082,0.31843703985214233,0.352255642414093,0.033818602561950684,0.5470434427261353,0.5894617438316345,-0.04241830110549927,0.1931370198726654,0.1931370198726654,189.2170653939247
crack0041_08.png,108.10512943267823,187.7498779296875,113.6973648071289,74.0525131225586,179.88681030273438,106.61054992675781,73.27626037597656,0.1934211701154709,0.21978797018527985,0.02636680006980896,0.35440510511398315,0.44587987661361694,0.09147477149963379,0.2838466167449951,0.3950155973434448,0.11116898059844971,0.5574355721473694,0.583091139793396,-0.02565556764602661,0.20102760195732117,0.20102760195732117,162.4419967532158
crack0013_06.png,103.79892621040344,158.5674285888672,83.01129913330078,75.5561294555664,162.3010711669922,110.68540954589844,51.61566162109375,0.1859026700258255,0.37568938732147217,0.18978671729564667,0.329753577709198,0.1727808713912964,-0.1569727063179016,0.38892585039138794,0.35579735040664673,-0.03312849998474121,0.5612648725509644,0.5939522981643677,-0.03268742561340332,0.1129446029663086,0.1129446029663086,133.39329558610916
crack0060_00.png,99.23995189666749,183.1102752685547,120.36212158203125,62.74815368652344,209.1611328125,114.49382019042969,94.66731262207031,0.20716995000839233,0.2898506224155426,0.08268067240715027,0.26439785957336426,0.1106252670288086,-0.15377259254455566,0.26937276124954224,0.22391492128372192,-0.04545783996582031,0.5522991418838501,0.598266065120697,-0.045966923236846924,0.1227245032787323,0.1227245032787323,163.2366440296173
crack0056_07.png,90.25875053405761,172.3358154296875,114.49278259277344,57.84303283691406,183.137451171875,129.72369384765625,53.41375732421875,0.20443102717399597,0.3622838258743286,0.15785279870033264,0.0,0.0,0.0,0.2287348508834839,0.08389437198638916,-0.14484047889709473,0.5500960946083069,0.5895463228225708,-0.039450228214263916,0.09341248124837875,0.09341248124837875,154.73029029369354
crack0002_01.png,80.8718126296997,188.8375701904297,131.79144287109375,57.04612731933594,193.24044799804688,124.76530456542969,68.47514343261719,0.25971853733062744,0.26645147800445557,0.006732940673828125,0.36379945278167725,0.3001323938369751,-0.06366705894470215,0.3931346535682678,0.38285261392593384,-0.010282039642333984,0.5545751452445984,0.5934832692146301,-0.03890812397003174,0.13827738165855408,0.13827738165855408,168.47072505950928
crack0015_07.png,73.22589082717896,170.05606079101562,118.30123138427734,51.75482940673828,163.09771728515625,110.32389068603516,52.773826599121094,0.3011128902435303,0.31083381175994873,0.009720921516418457,0.3421146273612976,0.3629029393196106,0.02078831195831299,0.32473140954971313,0.36147570610046387,0.03674429655075073,0.5639100074768066,0.5951018929481506,-0.031191885471343994,0.2306896448135376,0.2306896448135376,149.9159483909607
crack0046_01.png,61.393111658096316,115.25281524658203,66.25955200195312,48.993263244628906,172.15060424804688,127.34548950195312,44.80511474609375,0.190471813082695,0.13896647095680237,-0.05150534212589264,0.0,0.0,0.0,0.0,0.0,0.0,0.5532295107841492,0.5882737636566162,-0.03504425287246704,0.12165742367506027,0.12165742367506027,105.94914591312408
crack0060_01.png,58.274211788177496,152.5483856201172,108.44842529296875,44.09996032714844,162.65695190429688,111.9260025024414,50.73094940185547,0.2447279691696167,0.2315795123577118,-0.013148456811904907,0.3296967148780823,0.23744642734527588,-0.0922502875328064,0.3842986226081848,0.21901488304138184,-0.16528373956680298,0.5569434762001038,0.5913494825363159,-0.03440600633621216,0.12343297898769379,0.12343297898769379,140.2576140165329
crack0048_03.png,55.54331474304199,120.66250610351562,74.54656219482422,46.115943908691406,153.3419189453125,120.40190124511719,32.94001770019531,0.2142729014158249,0.18331269919872284,-0.03096020221710205,0.0,0.0,0.0,0.0,0.03816193342208862,0.03816193342208862,0.561630129814148,0.5934256315231323,-0.031795501708984375,0.1343851387500763,0.1343851387500763,110.34279745817184
crack0063_07.png,48.4343376159668,161.9671630859375,134.5906219482422,27.376541137695312,177.8585662841797,131.58895874023438,46.26960754394531,0.22463849186897278,0.3471379280090332,0.12249943614006042,0.13250339031219482,0.0,-0.13250339031219482,0.16876649856567383,0.0,-0.16876649856567383,0.5500960946083069,0.5988427400588989,-0.04874664545059204,0.18813607096672058,0.18813607096672058,158.75429260730743
crack0015_05.png,47.29985857009888,182.68397521972656,142.7514190673828,39.93255615234375,157.7947540283203,123.72191619873047,34.072837829589844,0.2756902575492859,0.2281840443611145,-0.04750621318817139,0.27702754735946655,0.24874675273895264,-0.028280794620513916,0.2580476403236389,0.20939797163009644,-0.04864966869354248,0.5595578551292419,0.5928104519844055,-0.033252596855163574,0.18564508855342865,0.18564508855342865,172.73907256126404
crack0051_05.png,45.71879844665527,109.1244888305664,81.68399047851562,27.44049835205078,111.8074951171875,104.34881591796875,7.45867919921875,0.3147755563259125,0.32501715421676636,0.010241597890853882,0.0,0.37895017862319946,0.37895017862319946,0.1833716630935669,0.37009429931640625,0.18672263622283936,0.574944257736206,0.5920069217681885,-0.017062664031982422,0.1448998749256134,0.1448998749256134,100.1979831457138
crack0043_06.png,45.44162147045135,140.32797241210938,86.33970642089844,53.98826599121094,115.3578872680664,124.5003890991211,-9.142501831054688,0.1283993124961853,0.12272267788648605,-0.005676634609699249,0.08797740936279297,0.0,-0.08797740936279297,0.14602643251419067,0.0,-0.14602643251419067,0.5664052367210388,0.58931565284729,-0.02291041612625122,0.0941099300980568,0.0941099300980568,129.54310485720634
crack0006_02.png,44.96098771095276,131.83712768554688,95.63690185546875,36.200225830078125,137.18756103515625,109.42105102539062,27.766510009765625,0.2172970324754715,0.2872682213783264,0.06997118890285492,0.3020760416984558,0.12873941659927368,-0.17333662509918213,0.1981014609336853,0.17105567455291748,-0.027045786380767822,0.5734063982963562,0.5986582040786743,-0.025251805782318115,0.14102491736412048,0.14102491736412048,124.6455209851265
