image,old_global_epe_px,new_global_epe_px,old_crack_epe_px,new_crack_epe_px,old_folding_rate,new_folding_rate,old_disp_mag_mean_px,new_disp_mag_mean_px,old_disp_mag_p95_px,new_disp_mag_p95_px
crack0051_07.png,139.151611328125,131.978271484375,141.6410790256504,131.77694743233934,0.40444183349609375,0.4097251892089844,136.36233520507812,128.58120727539062,235.7411651611328,227.3330841064453
crack0053_03.png,161.6669464111328,153.25169372558594,166.9726958921047,155.9635163066031,0.4091835021972656,0.4099159240722656,162.1355743408203,153.39410400390625,270.4246826171875,257.8299255371094
crack0079_09.png,158.27352905273438,149.4139862060547,145.16355344504282,134.6455058668042,0.4070625305175781,0.4125709533691406,157.06649780273438,148.4312744140625,254.45150756835938,245.1620330810547
crack0063_05.png,193.4544677734375,188.6215057373047,228.18269261547465,217.31591146928858,0.41048431396484375,0.410125732421875,193.5590057373047,188.83621215820312,336.5194396972656,320.7546691894531
crack0063_07.png,143.87677001953125,136.82911682128906,155.19434723012725,146.75004225542426,0.4003486633300781,0.40230560302734375,142.12826538085938,135.69630432128906,253.4945526123047,243.56759643554688
crack0011_05.png,101.57450103759766,101.23965454101562,106.5775580354508,104.37608776419835,0.4055366516113281,0.4055290222167969,103.02105712890625,102.74578857421875,213.01834106445312,215.3725128173828
crack0029_04.png,112.02760314941406,111.27522277832031,105.76401152185746,105.72353340531626,0.3978919982910156,0.40508270263671875,106.40373992919922,105.58829498291016,216.0505828857422,212.3833770751953
crack0029_07.png,109.68689727783203,109.19413757324219,92.39744405568104,92.88107108323302,0.3940391540527344,0.4033164978027344,106.08818817138672,105.42976379394531,212.8505096435547,210.1707305908203
crack0079_02.png,129.19537353515625,123.53628540039062,118.98281319098803,111.29144582837844,0.4065895080566406,0.4110221862792969,129.58782958984375,123.55611419677734,227.67466735839844,220.3802490234375
crack0053_05.png,152.89219665527344,147.1938934326172,168.64896116283526,165.36757358170004,0.3994789123535156,0.4049072265625,154.22830200195312,148.59393310546875,264.5564270019531,251.67820739746094
crack0076_05.png,125.74002838134766,119.97760009765625,140.5850100970271,135.34546689213522,0.39461517333984375,0.4010200500488281,127.03717803955078,121.62644958496094,218.7676239013672,215.24203491210938
crack0072_07.png,125.58067321777344,119.81521606445312,137.54557504722024,130.36470078300775,0.3964996337890625,0.4048881530761719,126.88987731933594,121.62373352050781,224.3832550048828,220.33192443847656
crack0031_09.png,106.65363311767578,105.17191314697266,107.76874474121426,105.26057339884534,0.3941917419433594,0.3959808349609375,105.67462158203125,103.88862609863281,215.78225708007812,211.7639923095703
crack0021_09.png,114.964599609375,113.80850219726562,111.13510380949214,107.27979073215684,0.40135955810546875,0.4052925109863281,116.37078857421875,115.5727310180664,219.58184814453125,217.7567596435547
crack0024_05.png,127.96143341064453,124.15847778320312,137.0233039866267,130.31163546477399,0.40166473388671875,0.40340423583984375,129.51473999023438,125.4842529296875,248.60067749023438,239.75332641601562
crack0029_06.png,107.97653198242188,106.69268798828125,105.92902839672307,106.0440761058101,0.3951225280761719,0.398468017578125,106.70674133300781,105.17166137695312,214.20765686035156,210.75941467285156
crack0100_07.png,114.50706481933594,110.89305114746094,99.11840761877195,94.39774439200603,0.3961143493652344,0.4035987854003906,114.39035034179688,110.56648254394531,215.44412231445312,212.0838623046875
crack0024_02.png,116.577880859375,112.94155883789062,120.1695092095476,116.22510062629112,0.3991966247558594,0.40380859375,117.47715759277344,114.00236511230469,223.8577423095703,219.25059509277344
crack0024_01.png,139.93057250976562,132.14401245117188,127.24007656302457,122.00664563860636,0.402435302734375,0.4007682800292969,137.89013671875,130.04534912109375,252.23873901367188,242.2610321044922
crack0084_03.png,135.34420776367188,130.21884155273438,143.11271781193324,135.5923962730614,0.3975944519042969,0.4036407470703125,138.1694793701172,132.75485229492188,232.82586669921875,228.00973510742188
