image,score_new_minus_old,old_crack_epe_px,new_crack_epe_px,delta_crack_epe_px_positive_is_better,old_global_epe_px,new_global_epe_px,delta_global_epe_px_positive_is_better,old_warp_crack_dice,new_warp_crack_dice,delta_warp_crack_dice_positive_is_better,old_crack_edge_fidelity,new_crack_edge_fidelity,delta_crack_edge_fidelity_positive_is_better,old_global_edge_fidelity,new_global_edge_fidelity,delta_global_edge_fidelity_positive_is_better,old_folding_rate,new_folding_rate,delta_folding_rate_positive_is_better,old_crack_ratio,new_crack_ratio,joint_failure_score
crack0051_07.png,15.114833736419678,141.64108276367188,132.29563903808594,9.345443725585938,139.151611328125,132.08486938476562,7.066741943359375,0.2512226700782776,0.2749556303024292,0.02373296022415161,0.19727522134780884,0.21752506494522095,0.02024984359741211,0.27771687507629395,0.3089301586151123,0.03121328353881836,0.5934140682220459,0.5875625014305115,0.005851566791534424,0.18831858038902283,0.18831858038902283,145.6315634250641
crack0053_03.png,14.607806253433228,166.9727020263672,156.1196746826172,10.85302734375,161.6669464111328,153.12115478515625,8.545791625976562,0.2579297721385956,0.24098257720470428,-0.016947194933891296,0.10036218166351318,0.14058047533035278,0.0402182936668396,0.10801124572753906,0.12073773145675659,0.01272648572921753,0.5892348885536194,0.5871472358703613,0.0020876526832580566,0.17171522974967957,0.17171522974967957,170.6566292643547
crack0079_09.png,14.579973793029785,145.16355895996094,135.0791015625,10.084457397460938,158.27352905273438,149.7369384765625,8.536590576171875,0.2590891122817993,0.2714024782180786,0.012313365936279297,0.0,0.0,0.0,0.0,0.0,0.0,0.5961092114448547,0.5937139391899109,0.0023952722549438477,0.1260964274406433,0.1260964274406433,148.4203519821167
crack0063_05.png,13.16772165298462,228.1826934814453,218.02565002441406,10.15704345703125,193.4544677734375,188.88421630859375,4.57025146484375,0.11225412786006927,0.1276688128709793,0.015414685010910034,0.0,0.0,0.0,0.0,0.003101050853729248,0.003101050853729248,0.5925528407096863,0.5938177704811096,-0.0012649297714233398,0.16991664469242096,0.16991661489009857,240.12163490056992
crack0063_07.png,12.705848217010498,155.19435119628906,147.53155517578125,7.6627960205078125,143.87677001953125,137.11270141601562,6.764068603515625,0.31324413418769836,0.3420928418636322,0.028848707675933838,0.0,0.0,0.0,0.0,0.03345257043838501,0.03345257043838501,0.5938100814819336,0.5930718779563904,0.0007382035255432129,0.18813607096672058,0.18813607096672058,156.3207083940506
crack0011_05.png,12.390869331359863,106.57756042480469,104.4166030883789,2.1609573364257812,101.57450103759766,101.23872375488281,0.33577728271484375,0.3193165063858032,0.38297566771507263,0.06365916132926941,0.41145235300064087,0.5303649306297302,0.11891257762908936,0.3024072051048279,0.4459938406944275,0.1435866355895996,0.5789619088172913,0.5728027820587158,0.0061591267585754395,0.16335754096508026,0.16335754096508026,109.49656772613525
crack0029_04.png,12.187278604507446,105.7640151977539,105.71884155273438,0.04517364501953125,112.02760314941406,111.26429748535156,0.7633056640625,0.16802243888378143,0.2188466191291809,0.050824180245399475,0.05800366401672363,0.24359744787216187,0.18559378385543823,0.0,0.1977090835571289,0.1977090835571289,0.5938946604728699,0.5852172374725342,0.008677423000335693,0.1947961002588272,0.1947961151599884,119.41586846113205
crack0029_07.png,11.765080165863036,92.39744567871094,92.67179107666016,-0.27434539794921875,109.68689727783203,109.0438461303711,0.6430511474609375,0.16774781048297882,0.2103521078824997,0.042604297399520874,0.14350074529647827,0.34471577405929565,0.20121502876281738,0.04498690366744995,0.2834685444831848,0.23848164081573486,0.5965936183929443,0.5884621143341064,0.00813150405883789,0.19056645035743713,0.19056643545627594,106.33349448442459
crack0079_02.png,11.063542938232422,118.9828109741211,111.32769775390625,7.655113220214844,129.19537353515625,123.39994812011719,5.7954254150390625,0.27567222714424133,0.2817283868789673,0.006056159734725952,0.0,0.0,0.0,0.07621490955352783,0.04034984111785889,-0.035865068435668945,0.597108781337738,0.5819646120071411,0.015144169330596924,0.12959221005439758,0.12959221005439758,122.49927198886871
crack0053_05.png,10.5805739402771,168.64895629882812,165.61709594726562,3.0318603515625,152.89219665527344,147.51361083984375,5.3785858154296875,0.1574477255344391,0.17119911313056946,0.013751387596130371,0.17188072204589844,0.26875633001327515,0.09687560796737671,0.04547429084777832,0.09797042608261108,0.052496135234832764,0.5982160568237305,0.5876624584197998,0.010553598403930664,0.13138458132743835,0.13138458132743835,181.61480486392975
crack0076_05.png,10.151014947891236,140.5850067138672,135.93836975097656,4.646636962890625,125.74002838134766,119.9725341796875,5.767494201660156,0.12216052412986755,0.13513128459453583,0.012970760464668274,0.07352995872497559,0.12219810485839844,0.04866814613342285,0.11544519662857056,0.1677912473678589,0.05234605073928833,0.5954478979110718,0.5901230573654175,0.005324840545654297,0.09628836810588837,0.09628835320472717,154.7499727010727
crack0072_07.png,10.008264970779418,137.5455780029297,130.6342315673828,6.911346435546875,125.58067321777344,119.96524047851562,5.6154327392578125,0.24121762812137604,0.2501288950443268,0.008911266922950745,0.5461888909339905,0.5385969281196594,-0.007591962814331055,0.5228679776191711,0.5301096439361572,0.007241666316986084,0.6034794449806213,0.5924413800239563,0.011038064956665039,0.17512401938438416,0.17512401938438416,143.75602489709854
crack0031_09.png,9.662056589126587,107.76874542236328,105.14315795898438,2.6255874633789062,106.65363311767578,105.20555877685547,1.4480743408203125,0.2170013040304184,0.24385163187980652,0.026850327849388123,0.17363375425338745,0.27616220712661743,0.10252845287322998,0.15556484460830688,0.2440740466117859,0.088509202003479,0.5897424221038818,0.5845405459403992,0.005201876163482666,0.17623062431812286,0.17623062431812286,117.025570333004
