image,old_global_epe_px,new_global_epe_px,old_crack_epe_px,new_crack_epe_px,old_folding_rate,new_folding_rate,old_disp_mag_mean_px,new_disp_mag_mean_px,old_disp_mag_p95_px,new_disp_mag_p95_px
crack0002_07.png,113.14177703857422,111.62422180175781,103.96971536086076,111.33566367705853,0.390960693359375,0.3941535949707031,109.59603118896484,108.59526824951172,217.723876953125,212.41041564941406
crack0070_03.png,107.28399658203125,108.1544418334961,121.23905271684875,121.31361456684989,0.4053840637207031,0.4090423583984375,105.48725891113281,106.39508056640625,211.46571350097656,213.4333953857422
crack0006_01.png,104.6923828125,105.0306167602539,102.029972696692,102.71816189365148,0.407928466796875,0.40740203857421875,103.49848175048828,103.643798828125,208.49949645996094,209.26666259765625
crack0003_06.png,111.18412780761719,110.44886779785156,110.01467270222092,110.36450060898888,0.4076728820800781,0.4074821472167969,106.84017944335938,105.97279357910156,216.9717559814453,216.1317138671875
crack0070_08.png,106.92761993408203,107.55156707763672,124.8943977649641,124.60039959084025,0.4041786193847656,0.4058876037597656,104.2007827758789,104.94013977050781,209.4784393310547,212.87303161621094
crack0055_05.png,113.82115936279297,112.99659729003906,109.89528344274765,112.43773283056102,0.3950386047363281,0.3968315124511719,107.41411590576172,106.54331970214844,219.30877685546875,217.4598846435547
crack0038_09.png,108.8699951171875,107.6585693359375,119.50168742778985,121.3034115361162,0.4000701904296875,0.40433502197265625,104.44851684570312,103.72708129882812,210.84437561035156,211.08770751953125
crack0004_09.png,103.20420837402344,103.32240295410156,102.45501685467842,103.03524980820204,0.4007759094238281,0.40308380126953125,102.99352264404297,103.16521453857422,208.90013122558594,206.83935546875
crack0019_00.png,111.26507568359375,111.64338684082031,104.66688760765392,105.3466607943977,0.40036773681640625,0.4004631042480469,108.97315979003906,109.33129119873047,215.52635192871094,213.5849151611328
crack0070_04.png,107.12380981445312,106.97512817382812,119.73180362280813,121.12368704086458,0.4093818664550781,0.40741729736328125,105.659423828125,105.31695556640625,209.4903106689453,208.6917266845703
crack0043_03.png,108.19099426269531,112.05561828613281,96.93267093357488,96.2901740207086,0.39688873291015625,0.4044952392578125,111.16024780273438,115.0461654663086,219.5025634765625,224.48207092285156
crack0043_06.png,118.1330795288086,119.09487915039062,87.20168921120136,89.00634515063904,0.3962745666503906,0.3970794677734375,117.54222106933594,118.55464172363281,225.8328094482422,226.36880493164062
crack0069_01.png,110.81857299804688,110.07240295410156,114.08662596016117,118.40557562704647,0.3987274169921875,0.4013404846191406,105.6421127319336,104.97683715820312,212.97653198242188,212.076171875
crack0071_07.png,121.02019500732422,118.13468933105469,130.17183820319556,132.3860902009409,0.3981781005859375,0.40210723876953125,120.22853088378906,116.98979187011719,221.8228302001953,219.1426239013672
crack0056_07.png,126.75062561035156,124.80529022216797,112.58468937981885,117.54456251673464,0.39794158935546875,0.3956451416015625,120.27142333984375,118.1103515625,234.8797149658203,229.37814331054688
crack0055_01.png,115.0053939819336,114.5564956665039,96.03624071930966,98.74610463922922,0.4008827209472656,0.4030342102050781,108.05065155029297,107.57485961914062,214.41575622558594,213.67742919921875
crack0069_03.png,105.64888000488281,105.07807922363281,120.25271733745356,124.13695238082884,0.4010047912597656,0.4049568176269531,103.93592834472656,103.25877380371094,208.9973602294922,207.14637756347656
crack0002_09.png,111.38658142089844,110.11746978759766,107.28025340525252,110.85547256289345,0.3998565673828125,0.3979377746582031,108.94715118408203,107.86043548583984,216.29617309570312,213.55020141601562
crack0051_05.png,102.351318359375,101.89077758789062,81.46512210015851,84.3083969195602,0.40012359619140625,0.4060173034667969,104.40472412109375,103.88722229003906,212.36819458007812,208.4197998046875
crack0003_04.png,109.78701782226562,110.13903045654297,97.96394404891507,96.97915941550283,0.396087646484375,0.3990974426269531,110.23358154296875,110.50897216796875,220.14788818359375,219.74923706054688
